XPosts,Xcomments,XRts,Xlikes,XCommsPPost,XRTsPPost,XlikesPPost,FBPosts,FBReactions,FBComments,FBShares,FBReactsPPost,FBCommsPPost,FBSharesPPost,IGPosts,IGLikes,IGLikesPPost,YTPosts,YTViews,YTViewsPPost,Candidate,Window,Ref. Date,Institute,Target
43.0,74329.0,128703.0,404657.0,13584.0,23631.0,74913.0,41.0,877700.0,267155.0,49680.0,169354.0,54910.0,10035.0,31.0,384822.0,100715.0,26.0,1468300.0,485927.0,Galvez,14,2023-09-15,Enkoll,26
55.0,95349.0,166557.0,538231.0,15335.0,26785.0,86044.0,52.0,1091800.0,345701.0,60375.0,188818.0,62050.0,11007.0,35.0,424715.0,110688.0,31.0,1897400.0,571747.0,Galvez,14,2023-09-16,GEA-ISA,34
125.0,91240.0,185307.0,572836.0,11663.0,24556.0,76614.0,92.0,664000.0,208644.0,54288.0,114221.0,36541.0,8690.0,73.0,416626.0,80478.0,29.0,479200.0,184492.0,Galvez,14,2023-10-15,Covarrubias,21
128.0,90804.0,186719.0,578333.0,11438.0,24322.0,75851.0,94.0,666400.0,209330.0,55699.0,113335.0,36398.0,8791.0,73.0,397667.0,78108.0,30.0,511200.0,216492.0,Galvez,14,2023-10-16,El FInanciero,28
131.0,92802.0,181643.0,571361.0,11437.0,23107.0,73363.0,97.0,679600.0,205660.0,55120.0,111962.0,34745.0,8456.0,76.0,410186.0,76991.0,29.0,444400.0,202992.0,Galvez,14,2023-10-17,Enkoll,27
151.0,97206.0,198973.0,612215.0,11312.0,23135.0,73191.0,100.0,655600.0,189970.0,54433.0,103165.0,30497.0,8066.0,82.0,437853.0,75080.0,31.0,509800.0,209458.0,Galvez,14,2023-10-18,Mendoza Blanco,24
151.0,99228.0,203102.0,622135.0,11496.0,23511.0,74093.0,108.0,677500.0,191031.0,56784.0,99483.0,28266.0,7925.0,90.0,480402.0,80398.0,41.0,524757.0,207809.0,Galvez,14,2023-10-19,Mitofsky,27
162.0,100793.0,214236.0,651261.0,10442.0,22905.0,71063.0,121.0,705400.0,201984.0,61998.0,76906.0,22152.0,7479.0,101.0,499689.0,70899.0,43.0,578557.0,234709.0,Galvez,14,2023-10-20,Parametría,17
175.0,106502.0,227198.0,685186.0,10691.0,23514.0,71921.0,133.0,789700.0,221864.0,66918.0,83931.0,23809.0,7889.0,110.0,551258.0,76629.0,44.0,633657.0,289809.0,Galvez,14,2023-10-21,Simo,22
137.0,79749.0,234180.0,704406.0,8607.0,24684.0,74838.0,127.0,828500.0,211629.0,54259.0,92519.0,23578.0,6043.0,107.0,579469.0,76844.0,21.0,332638.0,192283.0,Galvez,14,2023-11-15,Buendía y Márquez,24
147.0,85660.0,250255.0,747947.0,8437.0,24667.0,73840.0,135.0,855200.0,218037.0,56765.0,90007.0,22826.0,6026.0,110.0,579469.0,75273.0,21.0,311531.0,185248.0,Galvez,14,2023-11-16,Covarrubias,22
148.0,95285.0,254888.0,750547.0,9547.0,25024.0,73394.0,136.0,814100.0,208265.0,55712.0,83579.0,21281.0,5839.0,108.0,564015.0,74564.0,24.0,330386.0,191532.0,Galvez,14,2023-11-17,Demotecnia,14
149.0,96642.0,259945.0,761054.0,9628.0,25362.0,73971.0,140.0,812090.0,205740.0,55602.0,81090.0,20477.0,5688.0,103.0,533037.0,73813.0,29.0,298660.0,157000.0,Galvez,14,2023-11-18,El Financiero,31
145.0,98878.0,258697.0,754054.0,10151.0,25935.0,75454.0,136.0,756390.0,194912.0,53416.0,77549.0,19772.0,5577.0,101.0,534485.0,75233.0,30.0,307806.0,166146.0,Galvez,14,2023-11-19,Enkoll,23
146.0,142096.0,269535.0,784962.0,13727.0,26735.0,77718.0,137.0,804684.0,199713.0,55032.0,80918.0,20046.0,5680.0,104.0,571389.0,77460.0,33.0,356735.0,167292.0,Galvez,14,2023-11-20,Mendoza Blanco,24
144.0,145341.0,284929.0,828961.0,14083.0,28332.0,82279.0,133.0,782984.0,189564.0,56483.0,82280.0,19821.0,6088.0,104.0,601738.0,80495.0,36.0,591168.0,202689.0,Galvez,14,2023-11-21,Mitofsky,27
149.0,147301.0,296022.0,859608.0,14036.0,28587.0,82882.0,136.0,824084.0,182675.0,59645.0,84058.0,18650.0,6252.0,108.0,624625.0,80864.0,36.0,584283.0,195804.0,Galvez,14,2023-11-22,Parametría,25
152.0,147811.0,296117.0,858699.0,13960.0,28256.0,81770.0,133.0,802784.0,171474.0,58535.0,83086.0,17641.0,6236.0,107.0,601427.0,78536.0,36.0,590036.0,201557.0,Galvez,14,2023-11-23,Reforma,25
97.0,90382.0,269950.0,688222.0,13374.0,40264.0,102329.0,87.0,1675400.0,441108.0,83734.0,269467.0,70838.0,13537.0,71.0,562093.0,105402.0,33.0,8991471.0,3316302.0,Galvez,14,2023-12-15,Berumen,27
98.0,89501.0,271150.0,771422.0,12988.0,39837.0,114439.0,86.0,1697900.0,448551.0,84156.0,278842.0,73632.0,13881.0,75.0,590775.0,105187.0,34.0,9026902.0,3327270.0,Galvez,14,2023-12-16,Covarrubias,22
99.0,90452.0,265867.0,760228.0,12970.0,38356.0,111004.0,84.0,1625100.0,448754.0,83071.0,272400.0,75157.0,13943.0,76.0,593274.0,104553.0,32.0,7582150.0,2970618.0,Galvez,14,2023-12-17,Demotecnia,13
94.0,87862.0,256419.0,725809.0,13245.0,38657.0,110776.0,83.0,1641900.0,453289.0,83913.0,277736.0,76505.0,14200.0,73.0,514272.0,96334.0,32.0,7468049.0,2856517.0,Galvez,14,2023-12-18,El Financiero,30
92.0,88334.0,254013.0,716080.0,13674.0,39314.0,111505.0,82.0,1611700.0,447158.0,83483.0,273236.0,75613.0,14281.0,75.0,519906.0,95527.0,33.0,7487531.0,2860652.0,Galvez,14,2023-12-19,GEA-ISA,30
93.0,86846.0,256876.0,721743.0,13389.0,39393.0,111518.0,82.0,1576400.0,433204.0,81116.0,268823.0,73869.0,13985.0,72.0,510467.0,100344.0,32.0,8422620.0,3178525.0,Galvez,14,2023-12-20,Mendoza Blanco,23
93.0,87160.0,255628.0,729434.0,13428.0,39237.0,112479.0,78.0,1538200.0,424052.0,80418.0,268259.0,74212.0,14405.0,71.0,509633.0,103816.0,32.0,4943793.0,2018916.0,Galvez,14,2023-12-21,Mitofsky,25
91.0,84597.0,246483.0,704041.0,13277.0,38605.0,110480.0,77.0,1611000.0,445154.0,84193.0,284509.0,78853.0,15282.0,69.0,503341.0,105481.0,31.0,5550132.0,2389025.0,Galvez,14,2023-12-22,Parametría,26
89.0,82097.0,236697.0,681191.0,13111.0,37762.0,108619.0,75.0,1647800.0,459139.0,85813.0,299975.0,84100.0,16106.0,73.0,509829.0,104525.0,30.0,5414572.0,2325145.0,Galvez,14,2023-12-23,Simo,23
