XPosts,Xcomments,XRts,Xlikes,XCommsPPost,XRTsPPost,XlikesPPost,FBPosts,FBReactions,FBComments,FBShares,FBReactsPPost,FBCommsPPost,FBSharesPPost,IGPosts,IGLikes,IGLikesPPost,YTPosts,YTViews,YTViewsPPost,Candidate,Window,Ref. Date,Institute,Target
77.0,46123.0,99036.0,330103.0,8147.0,16917.0,53623.0,47.0,547200.0,59782.0,42831.0,94304.0,10392.0,7766.0,27.0,299794.0,88704.0,6.0,335500.0,193200.0,Claudia,21,2023-09-15,Enkoll,49
87.0,58155.0,120940.0,411571.0,9351.0,19107.0,61769.0,57.0,615200.0,65339.0,47346.0,101104.0,10948.0,8217.0,30.0,339838.0,102052.0,7.0,342800.0,200500.0,Claudia,21,2023-09-16,GEA-ISA,53
106.0,103770.0,175585.0,460073.0,20975.0,34630.0,94713.0,138.0,917800.0,143784.0,103107.0,144711.0,24330.0,16377.0,116.0,723265.0,127480.0,23.0,473079.0,296470.0,Claudia,21,2023-10-15,Covarrubias,59
103.0,97103.0,166845.0,432036.0,20325.0,34006.0,92507.0,136.0,874400.0,138329.0,95501.0,140161.0,23788.0,15328.0,112.0,691266.0,125968.0,24.0,478179.0,301570.0,Claudia,21,2023-10-16,El FInanciero,46
104.0,102206.0,168810.0,436525.0,21195.0,34058.0,92535.0,139.0,882700.0,141403.0,97480.0,139707.0,24062.0,15434.0,112.0,691820.0,126522.0,26.0,483420.0,304190.0,Claudia,21,2023-10-17,Enkoll,50
102.0,93834.0,162859.0,417856.0,20048.0,33518.0,90565.0,141.0,885100.0,135865.0,98821.0,133599.0,21315.0,15117.0,112.0,717101.0,139162.0,26.0,474820.0,295590.0,Claudia,21,2023-10-18,Mendoza Blanco,55
106.0,95603.0,165016.0,423590.0,19460.0,32823.0,88583.0,148.0,943700.0,143898.0,103898.0,136254.0,21732.0,15322.0,117.0,750968.0,143471.0,27.0,500220.0,304140.0,Claudia,21,2023-10-19,Mitofsky,48
108.0,95130.0,163136.0,418669.0,19201.0,32067.0,86564.0,153.0,939200.0,145236.0,104828.0,133155.0,21542.0,15088.0,121.0,752344.0,142026.0,28.0,471620.0,269340.0,Claudia,21,2023-10-20,Parametría,60
105.0,91285.0,157024.0,402038.0,19008.0,31798.0,85887.0,151.0,985500.0,156381.0,102710.0,139853.0,22963.0,15043.0,119.0,733014.0,141006.0,27.0,466020.0,263740.0,Claudia,21,2023-10-21,Simo,57
113.0,135431.0,151477.0,404000.0,27171.0,29526.0,78307.0,147.0,587863.0,89003.0,79079.0,87208.0,13512.0,12313.0,88.0,503774.0,122288.0,24.0,267027.0,184187.0,Claudia,21,2023-11-15,Buendía y Márquez,48
113.0,127439.0,150640.0,401258.0,26030.0,29406.0,77915.0,144.0,580763.0,87338.0,77840.0,87466.0,13490.0,12334.0,88.0,502377.0,122009.0,24.0,221426.0,138586.0,Claudia,21,2023-11-16,Covarrubias,57
112.0,121297.0,149398.0,402058.0,25133.0,29448.0,78845.0,148.0,603863.0,90583.0,80272.0,88566.0,13640.0,12370.0,91.0,506349.0,119860.0,24.0,221426.0,138586.0,Claudia,21,2023-11-17,Demotecnia,66
110.0,118697.0,148498.0,416058.0,28533.0,32615.0,102845.0,145.0,657763.0,100976.0,79381.0,124846.0,20279.0,13482.0,89.0,495666.0,136928.0,23.0,199426.0,136386.0,Claudia,21,2023-11-18,El Financiero,50
112.0,113284.0,149202.0,421858.0,26965.0,32157.0,102420.0,148.0,675363.0,103175.0,80704.0,126221.0,20400.0,13468.0,99.0,534216.0,140783.0,27.0,228104.0,143556.0,Claudia,21,2023-11-19,Enkoll,49
113.0,109280.0,151302.0,428358.0,26004.0,32234.0,102827.0,154.0,680563.0,105152.0,82014.0,120696.0,19935.0,12465.0,102.0,547025.0,137875.0,30.0,202510.0,110832.0,Claudia,21,2023-11-20,Mendoza Blanco,54
115.0,110113.0,159200.0,448458.0,25887.0,32969.0,104668.0,156.0,687263.0,103578.0,82894.0,120556.0,19392.0,12425.0,110.0,573762.0,136773.0,33.0,627595.0,252527.0,Claudia,21,2023-11-21,Mitofsky,50
121.0,112159.0,168738.0,473858.0,24465.0,32960.0,104697.0,162.0,721863.0,108060.0,87116.0,121749.0,19547.0,12539.0,115.0,588287.0,135758.0,35.0,794593.0,336026.0,Claudia,21,2023-11-22,Parametría,52
122.0,109685.0,172174.0,487858.0,23944.0,33301.0,106268.0,170.0,755263.0,111940.0,89920.0,121525.0,19436.0,12322.0,113.0,587956.0,137957.0,37.0,785119.0,317690.0,Claudia,21,2023-11-23,Reforma,46
161.0,83997.0,218361.0,588513.0,12064.0,29973.0,80500.0,256.0,913100.0,129170.0,99845.0,75651.0,10756.0,8412.0,171.0,783288.0,97347.0,73.0,3011138.0,837141.0,Claudia,21,2023-12-15,Berumen,51
160.0,83739.0,217392.0,584713.0,12102.0,30039.0,80557.0,262.0,844700.0,127878.0,97649.0,68476.0,10328.0,8077.0,172.0,781365.0,96479.0,78.0,3063887.0,844209.0,Claudia,21,2023-12-16,Covarrubias,55
154.0,82787.0,212471.0,568413.0,12335.0,30447.0,81237.0,258.0,827800.0,126376.0,95934.0,67963.0,10353.0,8028.0,168.0,741475.0,94059.0,80.0,3100031.0,847706.0,Claudia,21,2023-12-17,Demotecnia,65
155.0,81385.0,211986.0,567913.0,12078.0,30218.0,80673.0,257.0,785800.0,122957.0,92201.0,64765.0,10106.0,7743.0,165.0,722191.0,93031.0,79.0,3093637.0,841312.0,Claudia,21,2023-12-18,El Financiero,52
