XPosts,Xcomments,XRts,Xlikes,XCommsPPost,XRTsPPost,XlikesPPost,FBPosts,FBReactions,FBComments,FBShares,FBReactsPPost,FBCommsPPost,FBSharesPPost,IGPosts,IGLikes,IGLikesPPost,YTPosts,YTViews,YTViewsPPost,Candidate,Window,Ref. Date,Institute,Target
77.0,46123.0,99036.0,330103.0,8147.0,16917.0,53623.0,47.0,547200.0,59782.0,42831.0,94304.0,10392.0,7766.0,27.0,299794.0,88704.0,6.0,335500.0,193200.0,Claudia,28,2023-09-15,Enkoll,49
87.0,58155.0,120940.0,411571.0,9351.0,19107.0,61769.0,57.0,615200.0,65339.0,47346.0,101104.0,10948.0,8217.0,30.0,339838.0,102052.0,7.0,342800.0,200500.0,Claudia,28,2023-09-16,GEA-ISA,53
136.0,134685.0,227635.0,625880.0,28570.0,47120.0,134682.0,176.0,1245900.0,181318.0,128738.0,205125.0,31198.0,21086.0,156.0,1113436.0,189867.0,28.0,514979.0,330970.0,Claudia,28,2023-10-15,Covarrubias,59
132.0,132813.0,221889.0,605372.0,28830.0,47252.0,134572.0,173.0,1216800.0,178011.0,126903.0,204418.0,31198.0,21105.0,156.0,1078894.0,184110.0,29.0,520079.0,336070.0,Claudia,28,2023-10-16,El FInanciero,46
135.0,139027.0,226925.0,615993.0,29505.0,47130.0,133312.0,177.0,1222300.0,180903.0,128713.0,201756.0,31283.0,21018.0,155.0,1076624.0,184359.0,30.0,517820.0,331190.0,Claudia,28,2023-10-17,Enkoll,50
135.0,131880.0,221564.0,597629.0,27719.0,45789.0,128721.0,179.0,1285600.0,195412.0,135000.0,210872.0,33548.0,21937.0,155.0,1089877.0,190985.0,31.0,521220.0,334590.0,Claudia,28,2023-10-18,Mendoza Blanco,55
139.0,139643.0,224364.0,603835.0,28329.0,45223.0,126833.0,186.0,1334500.0,203494.0,139640.0,211587.0,33974.0,22055.0,156.0,1068518.0,185531.0,33.0,554920.0,351440.0,Claudia,28,2023-10-19,Mitofsky,48
143.0,138014.0,225767.0,601125.0,27239.0,44425.0,122482.0,192.0,1262600.0,195812.0,139209.0,193825.0,31844.0,21407.0,156.0,931962.0,171875.0,33.0,552520.0,350240.0,Claudia,28,2023-10-20,Parametría,60
147.0,141084.0,229451.0,610274.0,27409.0,44134.0,121151.0,193.0,1346200.0,212339.0,142916.0,202564.0,33630.0,21769.0,157.0,940146.0,172392.0,32.0,544920.0,342640.0,Claudia,28,2023-10-21,Simo,57
159.0,166102.0,203064.0,548100.0,32048.0,37319.0,99863.0,208.0,965363.0,152527.0,116574.0,129810.0,21068.0,16638.0,135.0,748309.0,162852.0,34.0,480427.0,276971.0,Claudia,28,2023-11-15,Buendía y Márquez,48
157.0,159910.0,198446.0,534358.0,31500.0,37062.0,99018.0,203.0,910263.0,145692.0,113012.0,126564.0,20699.0,16543.0,134.0,732872.0,160947.0,33.0,453126.0,266520.0,Claudia,28,2023-11-16,Covarrubias,57
155.0,160840.0,199270.0,540158.0,31850.0,37606.0,101212.0,201.0,918863.0,145861.0,112931.0,128146.0,20827.0,16638.0,130.0,728602.0,161909.0,31.0,440726.0,260320.0,Claudia,28,2023-11-17,Demotecnia,66
149.0,162763.0,196498.0,546158.0,37611.0,41668.0,126926.0,194.0,880663.0,140896.0,109917.0,156957.0,26187.0,17975.0,124.0,771033.0,196823.0,31.0,440726.0,260320.0,Claudia,28,2023-11-18,El Financiero,50
